exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.0,0.026067178347152956,0.9827586206896551,0.24278846153846156,0.8333333333333334,0.7142857142857143,0.7692307642603551,0.6,0.5,0.5454545404958678,0.8333333333333334,0.7142857142857143,0.7692307642603551
0.0,0.006122100201583518,1.0,0.04504504504504505,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.005656201544513277,1.0,0.04048582995951418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.013829917106696349,0.9954476479514416,0.19247236881409935,0.5,0.42857142857142855,0.4615384565680473,0.2,0.16666666666666666,0.18181817685950424,0.5,0.42857142857142855,0.4615384565680473
0.0,0.004148395624102334,0.997002997002997,0.04166666666666667,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.06663376491463738,0.9953488372093023,0.41899441340782123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03828440260034422,0.9971830985915493,0.32174592324968265,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.027857733062568554,0.993103448275862,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008306786264973064,0.9980314960629921,0.08547008547008549,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.0,0.02611301555926496,0.9956204379562044,0.26053658418361164,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.0491430184515027,0.9964664310954063,0.403225806451613,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.04126152034907944,0.9714285714285714,0.056818181818181816,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.0,0.01951476307998515,0.9759036144578314,0.14150943396226415,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.026149980317261436,0.9747899159663865,0.04504504504504504,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.018803316325713925,1.0,0.11811023622047244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.017853896835430635,0.9935897435897436,0.20901416122004357,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.03811446066960277,1.0,0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0037599704196885943,1.0,0.03378378378378379,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.0309962879845278,0.9947089947089947,0.15923566878980894,0.5,0.6,0.5454545404958678,0.2,0.25,0.22222221728395072,0.5,0.6,0.5454545404958678
0.0,0.04511963969933244,0.9979757085020243,0.34302307029579754,0.5,0.6,0.5454545404958678,0.2,0.25,0.22222221728395072,0.5,0.6,0.5454545404958678
0.0,0.009782793726797261,0.9989594172736732,0.18050108932461875,0.2857142857142857,0.5,0.36363635900826446,0.0,0.0,0.0,0.2857142857142857,0.5,0.36363635900826446
0.0,0.007409953916509689,0.9959718026183283,0.1254826254826255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004160287867810197,1.0,0.061525341130604295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.014641369124019685,0.9976689976689976,0.20792540792540795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030255882702048358,1.0,0.3156190476190477,0.16666666666666666,0.16666666666666666,0.16666666166666683,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666166666683
0.0,0.0369816568204606,0.9854014598540146,0.10752688172043011,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.04397884941548065,0.9932432432432432,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.025483434164818995,0.9908256880733946,0.0746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04143052541877571,0.9832402234636871,0.3357952829411604,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.005218924444879768,0.9989690721649485,0.04842615012106538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004668417178319675,1.0,0.050377833753148624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006899204183592443,0.9988358556461001,0.12405609492988136,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.0071775471016193556,0.9934497816593887,0.1204675572519084,0.6666666666666666,0.18181818181818182,0.28571428234693885,0.5,0.1,0.16666666388888893,0.6666666666666666,0.18181818181818182,0.28571428234693885
0.0,0.009699938470321618,0.9991349480968859,0.1652298850574713,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.0,0.032819788636970104,0.995850622406639,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.017169129718104637,1.0,0.06493506493506496,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.015565504122760001,0.9847715736040609,0.08403361344537816,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.008620689655172414,0.008677014685211624,0.9701986754966887,0.06696428571428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.2,0.2,0.19999999500000015,0.6666666666666666,0.6666666666666666,0.6666666616666668
0.0,0.026149980317261436,0.9741379310344828,0.04901960784313725,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.019819119546926316,0.9988179669030733,0.1647846543612016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030160431334388373,1.0,0.28575619819878867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03559901288052315,0.9846153846153847,0.20232371794871798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.039883729858670995,1.0,0.21120293847566574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0064516129032258064,0.010903190741658391,0.9909255898366606,0.15183673469387754,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.01666443593181173,0.9977900552486187,0.19065695427652954,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
