exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.0,0.008330813056383335,0.9976498237367802,0.10574018126888218,0.75,0.8571428571428571,0.7999999950222222,0.5714285714285714,0.6666666666666666,0.6153846104142012,0.75,0.8571428571428571,0.7999999950222222
0.002551020408163265,0.01691889256111173,0.9954674220963173,0.18279440154440157,0.8571428571428571,1.0,0.9230769181065088,0.8333333333333334,1.0,0.9090909041322315,0.8571428571428571,1.0,0.9230769181065088
0.005154639175257732,0.03014724430613799,0.9921465968586387,0.2305772569444445,0.8571428571428571,1.0,0.9230769181065088,0.8333333333333334,1.0,0.9090909041322315,0.8571428571428571,1.0,0.9230769181065088
0.0,0.009685543171086303,0.9897610921501706,0.06329113924050633,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.0037313432835820895,0.01183271429596973,0.9946761313220941,0.2164410603496898,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.5,0.6,0.5454545404958678,0.7142857142857143,0.8333333333333334,0.7692307642603551
0.0,0.011027237289370231,0.9904534606205251,0.11904761904761907,0.8333333333333334,1.0,0.9090909041322315,0.8,1.0,0.8888888839506174,0.8333333333333334,1.0,0.9090909041322315
0.0,0.007583726521975015,0.9985422740524781,0.16509185429765716,0.8888888888888888,1.0,0.9411764656055364,0.875,1.0,0.9333333283555556,0.8888888888888888,1.0,0.9411764656055364
0.0,0.023349288939177402,0.9970688812896922,0.17345093552791827,0.8888888888888888,1.0,0.9411764656055364,0.875,1.0,0.9333333283555556,0.8888888888888888,1.0,0.9411764656055364
0.0,0.04050249035664608,0.9952670723461798,0.26421174853676455,0.8888888888888888,1.0,0.9411764656055364,0.875,1.0,0.9333333283555556,0.8888888888888888,1.0,0.9411764656055364
0.0,0.04126152034907944,1.0,0.05154639175257732,0.2,0.5,0.2857142816326531,0.0,0.0,0.0,0.2,0.5,0.2857142816326531
0.0,0.020774366132530076,0.9803921568627451,0.08264462809917357,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.0,0.0226287462747886,0.9972677595628415,0.13274336283185842,0.42857142857142855,0.5,0.4615384565680473,0.2857142857142857,0.4,0.33333332847222225,0.42857142857142855,0.5,0.4615384565680473
0.0,0.004968986330347372,1.0,0.01886792452830189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005903024570895453,0.9981464318813716,0.07022471910112361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004418310566154664,0.9993834771886559,0.057581573896353176,0.6,0.75,0.6666666617283951,0.25,0.3333333333333333,0.2857142808163266,0.6,0.75,0.6666666617283951
0.0,0.005154115671581201,0.99945085118067,0.12160275705623175,0.5,0.6666666666666666,0.5714285665306124,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285665306124
0.0,0.005360499525896148,0.9978947368421053,0.09712730954188815,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
